PurchaseOrderID,PurchaseOrderDetailID,EmployeeID,VendorID,ShipMethodID,ProductID,DueDate,OrderQty,UnitPrice,LineTotal,ReceivedQty,RejectedQty,StockedQty,Status,OrderDate,ShipDate,SubTotal,TaxAmt,Freight,TotalDue,NationalIDNumber,JobTitle,BirthDate,MaritalStatus,Gender,HireDate,SalariedFlag,VacationHours,SickLeaveHours,CurrentFlag,Title,FirstName,MiddleName,LastName,Suffix,PhoneNumber,PhoneNumberType,EmailAddress,EmailPromotion,AddressLine1,City,StateProvinceName,PostalCode,CountryRegionName,ProductName,ProductNumber,MakeFlag,FinishedGoodsFlag,Color,SafetyStockLevel,ReorderPoint,StandardCost,ListPrice,ProductSize,SizeUnitMeasureCode,WeightUnitMeasureCode,Weight,DaysToManufacture,ProductLine,Class,Style,ProductSubcategoryID,ProductModelID,SellStartDate,SellEndDate,DiscontinuedDate,AccountNumber,Vendorname,VendorCreditRating,PreferredVendorStatus,VendorActiveFlag,AddressType,VendorAddressLine,VendorCity,VendorStateProvinceName,VendorPostalCode,VendorCountryRegionName,ProductCategoryID,ProductSubcategoryName,ProductCategoryName,ProductModelName
71,163,258,1514,5,322,2/8/2012 0:00,60,28.6965,1721.79,60,3,57,4,1/25/2012 0:00,2/3/2012 0:00,2003.6835,160.2947,50.0921,2214.0703,785853949,Buyer,1/4/1971,S,F,1/31/2010,FALSE,53,46,TRUE,,Erin,M,Hagens,,842-555-0158,Work,erin0@adventure-works.com,0,2947 Vine Lane,Bellevue,Washington,98004,United States,Chainring,CR-7833,FALSE,FALSE,Black,1000,750,0,0,,,,,0,,,,,,4/30/2008 0:00,,,TRAINING0001,Training Systems,1,TRUE,TRUE,Main Office,6 Dancing Road,Burien,Washington,98168,United States,,,,
72,164,254,1498,4,930,2/8/2012 0:00,550,42.5145,23382.975,550,82,468,4,1/25/2012 0:00,2/3/2012 0:00,26455.275,2116.422,661.3819,29233.0789,482810518,Buyer,11/24/1970,M,M,1/4/2010,FALSE,57,48,TRUE,,Fukiko,J,Ogisu,,520-555-0177,Work,fukiko0@adventure-works.com,0,8751 Norse Drive,Bellevue,Washington,98004,United States,HL Mountain Tire,TI-M823,FALSE,TRUE,,500,375,13.09,35,,,,,0,M ,H ,,37,87,5/30/2013 0:00,,,TRIKES0001,"Trikes, Inc.",2,TRUE,TRUE,Main Office,90 Sunny Ave,Berkeley,California,94704,United States,4,Tires and Tubes,Accessories,HL Mountain Tire
72,165,254,1498,4,921,2/8/2012 0:00,550,5.586,3072.3,550,0,550,4,1/25/2012 0:00,2/3/2012 0:00,26455.275,2116.422,661.3819,29233.0789,482810518,Buyer,11/24/1970,M,M,1/4/2010,FALSE,57,48,TRUE,,Fukiko,J,Ogisu,,520-555-0177,Work,fukiko0@adventure-works.com,0,8751 Norse Drive,Bellevue,Washington,98004,United States,Mountain Tire Tube,TT-M928,FALSE,TRUE,,500,375,1.8663,4.99,,,,,0,M ,,,37,92,5/30/2013 0:00,,,TRIKES0001,"Trikes, Inc.",2,TRUE,TRUE,Main Office,90 Sunny Ave,Berkeley,California,94704,United States,4,Tires and Tubes,Accessories,Mountain Tire Tube
73,166,257,1674,2,952,2/23/2012 0:00,60,15.7395,944.37,60,0,60,4,2/9/2012 0:00,2/18/2012 0:00,944.37,75.5496,23.6093,1043.5289,381073001,Buyer,9/17/1972,S,M,1/27/2010,FALSE,54,47,TRUE,,Eric,S,Kurjan,,265-555-0195,Work,eric2@adventure-works.com,2,1378 String Dr,Renton,Washington,98055,United States,Chain,CH-0234,FALSE,TRUE,Silver,500,375,8.9866,20.24,,,,,1,,,,7,98,5/30/2013 0:00,,,VARSITY0001,Varsity Sport Co.,1,TRUE,TRUE,Main Office,81 Ana Mile,Spokane,Washington,99202,United States,2,Chains,Components,Chain
74,167,261,1652,4,933,2/23/2012 0:00,550,43.4595,23902.725,550,550,0,3,2/9/2012 0:00,2/18/2012 0:00,44594.55,3567.564,1114.8638,49276.9778,280633567,Purchasing Assistant,1/17/1978,M,M,12/25/2010,FALSE,51,45,TRUE,,Reinout,N,Hillmann,,370-555-0163,Work,reinout0@adventure-works.com,2,620 Woodside Ct.,Bellevue,Washington,98004,United States,HL Road Tire,TI-R982,FALSE,TRUE,,500,375,12.1924,32.6,,,,,0,R ,H ,,37,90,5/30/2013 0:00,,,VICTORY0001,Victory Bikes,5,TRUE,TRUE,Main Office,3459 Tri-state Ave,Issaquah,Washington,98027,United States,4,Tires and Tubes,Accessories,HL Road Tire
74,168,261,1652,4,934,2/23/2012 0:00,550,37.6215,20691.825,550,550,0,3,2/9/2012 0:00,2/18/2012 0:00,44594.55,3567.564,1114.8638,49276.9778,280633567,Purchasing Assistant,1/17/1978,M,M,12/25/2010,FALSE,51,45,TRUE,,Reinout,N,Hillmann,,370-555-0163,Work,reinout0@adventure-works.com,2,620 Woodside Ct.,Bellevue,Washington,98004,United States,Touring Tire,TI-T723,FALSE,TRUE,,500,375,10.8423,28.99,,,,,0,T ,,,37,91,5/30/2013 0:00,,,VICTORY0001,Victory Bikes,5,TRUE,TRUE,Main Office,3459 Tri-state Ave,Issaquah,Washington,98027,United States,4,Tires and Tubes,Accessories,Touring Tire
75,169,251,1578,3,317,2/23/2012 0:00,550,29.5785,16268.175,550,0,550,4,2/9/2012 0:00,2/18/2012 0:00,62843.55,5027.484,1571.0888,69442.1228,603686790,Buyer,8/17/1984,S,M,2/10/2009,FALSE,59,49,TRUE,,Mikael,Q,Sandberg,,309-555-0170,Work,mikael0@adventure-works.com,2,9539 Glenside Dr,Bothell,Washington,98011,United States,LL Crankarm,CA-5965,FALSE,FALSE,Black,500,375,0,0,,,,,0,,L ,,,,4/30/2008 0:00,,,VISIONC0001,"Vision Cycles, Inc.",1,FALSE,TRUE,Main Office,40 Panorama Drive,Glendale,California,91203,United States,,,,
75,170,251,1578,3,318,2/23/2012 0:00,550,36.099,19854.45,523,0,523,4,2/9/2012 0:00,2/18/2012 0:00,62843.55,5027.484,1571.0888,69442.1228,603686790,Buyer,8/17/1984,S,M,2/10/2009,FALSE,59,49,TRUE,,Mikael,Q,Sandberg,,309-555-0170,Work,mikael0@adventure-works.com,2,9539 Glenside Dr,Bothell,Washington,98011,United States,ML Crankarm,CA-6738,FALSE,FALSE,Black,500,375,0,0,,,,,0,,M ,,,,4/30/2008 0:00,,,VISIONC0001,"Vision Cycles, Inc.",1,FALSE,TRUE,Main Office,40 Panorama Drive,Glendale,California,91203,United States,,,,
75,171,251,1578,3,319,2/23/2012 0:00,550,48.5835,26720.925,550,0,550,4,2/9/2012 0:00,2/18/2012 0:00,62843.55,5027.484,1571.0888,69442.1228,603686790,Buyer,8/17/1984,S,M,2/10/2009,FALSE,59,49,TRUE,,Mikael,Q,Sandberg,,309-555-0170,Work,mikael0@adventure-works.com,2,9539 Glenside Dr,Bothell,Washington,98011,United States,HL Crankarm,CA-7457,FALSE,FALSE,Black,500,375,0,0,,,,,0,,,,,,4/30/2008 0:00,,,VISIONC0001,"Vision Cycles, Inc.",1,FALSE,TRUE,Main Office,40 Panorama Drive,Glendale,California,91203,United States,,,,
76,172,253,1538,5,928,2/23/2012 0:00,550,32.2455,17735.025,468,0,468,4,2/9/2012 0:00,2/18/2012 0:00,37843.575,3027.486,946.0894,41817.1504,407505660,Buyer,11/30/1970,M,F,12/17/2009,FALSE,56,48,TRUE,,Linda,P,Meisner,,916-555-0165,Cell,linda2@adventure-works.com,0,6118 Grasswood Circle,Bellevue,Washington,98004,United States,LL Mountain Tire,TI-M267,FALSE,TRUE,,500,375,9.3463,24.99,,,,,0,M ,L ,,37,85,5/30/2013 0:00,,,VISTARO0001,Vista Road Bikes,3,TRUE,TRUE,Main Office,8197 Hermosa,Salem,Oregon,97301,United States,4,Tires and Tubes,Accessories,LL Mountain Tire
76,173,253,1538,5,929,2/23/2012 0:00,550,36.561,20108.55,550,0,550,4,2/9/2012 0:00,2/18/2012 0:00,37843.575,3027.486,946.0894,41817.1504,407505660,Buyer,11/30/1970,M,F,12/17/2009,FALSE,56,48,TRUE,,Linda,P,Meisner,,916-555-0165,Cell,linda2@adventure-works.com,0,6118 Grasswood Circle,Bellevue,Washington,98004,United States,ML Mountain Tire,TI-M602,FALSE,TRUE,,500,375,11.2163,29.99,,,,,0,M ,M ,,37,86,5/30/2013 0:00,,,VISTARO0001,Vista Road Bikes,3,TRUE,TRUE,Main Office,8197 Hermosa,Salem,Oregon,97301,United States,4,Tires and Tubes,Accessories,ML Mountain Tire
77,174,252,1556,4,319,2/23/2012 0:00,550,46.4205,25531.275,550,0,550,4,2/9/2012 0:00,2/18/2012 0:00,25531.275,2042.502,638.2819,28212.0589,792847334,Buyer,8/21/1974,M,M,2/28/2009,FALSE,60,50,TRUE,,Arvind,B,Rao,,848-555-0163,Cell,arvind0@adventure-works.com,0,9495 Limewood Place,Renton,Washington,98055,United States,HL Crankarm,CA-7457,FALSE,FALSE,Black,500,375,0,0,,,,,0,,,,,,4/30/2008 0:00,,,WESTJUN0001,West Junction Cycles,1,TRUE,TRUE,Main Office,7786 Olive St,Olympia,Washington,98501,United States,,,,
78,175,256,1554,5,359,2/23/2012 0:00,3,47.523,142.569,3,0,3,4,2/9/2012 0:00,2/18/2012 0:00,694.1655,55.5332,17.3541,767.0528,367453993,Buyer,5/12/1952,M,M,1/23/2010,FALSE,58,49,TRUE,,Frank,S,Pellow,,163-555-0147,Cell,frank2@adventure-works.com,0,5980 Icicle Circle,Renton,Washington,98055,United States,Thin-Jam Hex Nut 9,HJ-1213,FALSE,FALSE,,1000,750,0,0,,,,,0,,,,,,4/30/2008 0:00,,,WESTAMER0001,WestAmerica Bicycle Co.,1,FALSE,TRUE,Main Office,8040 Erie Dr,Houston,Texas,77003,United States,,,,
78,176,256,1554,5,360,2/23/2012 0:00,3,45.423,136.269,3,0,3,4,2/9/2012 0:00,2/18/2012 0:00,694.1655,55.5332,17.3541,767.0528,367453993,Buyer,5/12/1952,M,M,1/23/2010,FALSE,58,49,TRUE,,Frank,S,Pellow,,163-555-0147,Cell,frank2@adventure-works.com,0,5980 Icicle Circle,Renton,Washington,98055,United States,Thin-Jam Hex Nut 10,HJ-1220,FALSE,FALSE,,1000,750,0,0,,,,,0,,,,,,4/30/2008 0:00,,,WESTAMER0001,WestAmerica Bicycle Co.,1,FALSE,TRUE,Main Office,8040 Erie Dr,Houston,Texas,77003,United States,,,,
78,177,256,1554,5,361,2/23/2012 0:00,3,49.6965,149.0895,3,0,3,4,2/9/2012 0:00,2/18/2012 0:00,694.1655,55.5332,17.3541,767.0528,367453993,Buyer,5/12/1952,M,M,1/23/2010,FALSE,58,49,TRUE,,Frank,S,Pellow,,163-555-0147,Cell,frank2@adventure-works.com,0,5980 Icicle Circle,Renton,Washington,98055,United States,Thin-Jam Hex Nut 1,HJ-1420,FALSE,FALSE,,1000,750,0,0,,,,,0,,,,,,4/30/2008 0:00,,,WESTAMER0001,WestAmerica Bicycle Co.,1,FALSE,TRUE,Main Office,8040 Erie Dr,Houston,Texas,77003,United States,,,,
78,178,256,1554,5,362,2/23/2012 0:00,3,45.423,136.269,3,0,3,4,2/9/2012 0:00,2/18/2012 0:00,694.1655,55.5332,17.3541,767.0528,367453993,Buyer,5/12/1952,M,M,1/23/2010,FALSE,58,49,TRUE,,Frank,S,Pellow,,163-555-0147,Cell,frank2@adventure-works.com,0,5980 Icicle Circle,Renton,Washington,98055,United States,Thin-Jam Hex Nut 2,HJ-1428,FALSE,FALSE,,1000,750,0,0,,,,,0,,,,,,4/30/2008 0:00,,,WESTAMER0001,WestAmerica Bicycle Co.,1,FALSE,TRUE,Main Office,8040 Erie Dr,Houston,Texas,77003,United States,,,,
78,179,256,1554,5,363,2/23/2012 0:00,3,43.323,129.969,3,0,3,4,2/9/2012 0:00,2/18/2012 0:00,694.1655,55.5332,17.3541,767.0528,367453993,Buyer,5/12/1952,M,M,1/23/2010,FALSE,58,49,TRUE,,Frank,S,Pellow,,163-555-0147,Cell,frank2@adventure-works.com,0,5980 Icicle Circle,Renton,Washington,98055,United States,Thin-Jam Hex Nut 15,HJ-3410,FALSE,FALSE,,1000,750,0,0,,,,,0,,,,,,4/30/2008 0:00,,,WESTAMER0001,WestAmerica Bicycle Co.,1,FALSE,TRUE,Main Office,8040 Erie Dr,Houston,Texas,77003,United States,,,,
79,180,259,1688,4,2,2/23/2012 0:00,3,41.916,125.748,3,0,3,4,2/9/2012 0:00,2/18/2012 0:00,125.748,10.0598,3.1437,138.9515,20269531,Buyer,6/3/1973,M,M,3/9/2010,FALSE,55,47,TRUE,,Ben,T,Miller,,151-555-0113,Work,ben0@adventure-works.com,0,101 Candy Rd.,Redmond,Washington,98052,United States,Bearing Ball,BA-8327,FALSE,FALSE,,1000,750,0,0,,,,,0,,,,,,4/30/2008 0:00,,,WOODFIT0001,Wood Fitness,1,TRUE,TRUE,Main Office,7824 Frame Ln,Philadelphia,Pennsylvania,19107,United States,,,,
80,181,260,1580,5,1,2/23/2012 0:00,3,50.2635,150.7905,3,0,3,4,2/9/2012 0:00,2/18/2012 0:00,150.7905,12.0632,3.7698,166.6235,437296311,Purchasing Assistant,1/29/1978,M,F,12/6/2010,FALSE,50,45,TRUE,,Annette,L,Hill,,125-555-0196,Cell,annette0@adventure-works.com,1,6369 Ellis Street,Redmond,Washington,98052,United States,Adjustable Race,AR-5381,FALSE,FALSE,,1000,750,0,0,,,,,0,,,,,,4/30/2008 0:00,,,LITWARE0001,"Litware, Inc.",1,TRUE,TRUE,Main Office,4405 Balboa Court,Santa Cruz,California,95062,United States,,,,
81,182,258,1496,5,361,2/23/2012 0:00,3,49.854,149.562,3,0,3,4,2/9/2012 0:00,2/18/2012 0:00,560.007,44.8006,14.0002,618.8078,785853949,Buyer,1/4/1971,S,F,1/31/2010,FALSE,53,46,TRUE,,Erin,M,Hagens,,842-555-0158,Work,erin0@adventure-works.com,0,2947 Vine Lane,Bellevue,Washington,98004,United States,Thin-Jam Hex Nut 1,HJ-1420,FALSE,FALSE,,1000,750,0,0,,,,,0,,,,,,4/30/2008 0:00,,,ADVANCED0001,Advanced Bicycles,1,TRUE,TRUE,Main Office,7995 Edwards Ave.,Lynnwood,Washington,98036,United States,,,,
81,183,258,1496,5,362,2/23/2012 0:00,3,45.5805,136.7415,3,0,3,4,2/9/2012 0:00,2/18/2012 0:00,560.007,44.8006,14.0002,618.8078,785853949,Buyer,1/4/1971,S,F,1/31/2010,FALSE,53,46,TRUE,,Erin,M,Hagens,,842-555-0158,Work,erin0@adventure-works.com,0,2947 Vine Lane,Bellevue,Washington,98004,United States,Thin-Jam Hex Nut 2,HJ-1428,FALSE,FALSE,,1000,750,0,0,,,,,0,,,,,,4/30/2008 0:00,,,ADVANCED0001,Advanced Bicycles,1,TRUE,TRUE,Main Office,7995 Edwards Ave.,Lynnwood,Washington,98036,United States,,,,
81,184,258,1496,5,363,2/23/2012 0:00,3,43.4805,130.4415,3,0,3,4,2/9/2012 0:00,2/18/2012 0:00,560.007,44.8006,14.0002,618.8078,785853949,Buyer,1/4/1971,S,F,1/31/2010,FALSE,53,46,TRUE,,Erin,M,Hagens,,842-555-0158,Work,erin0@adventure-works.com,0,2947 Vine Lane,Bellevue,Washington,98004,United States,Thin-Jam Hex Nut 15,HJ-3410,FALSE,FALSE,,1000,750,0,0,,,,,0,,,,,,4/30/2008 0:00,,,ADVANCED0001,Advanced Bicycles,1,TRUE,TRUE,Main Office,7995 Edwards Ave.,Lynnwood,Washington,98036,United States,,,,
81,185,258,1496,5,364,2/23/2012 0:00,3,47.754,143.262,3,0,3,4,2/9/2012 0:00,2/18/2012 0:00,560.007,44.8006,14.0002,618.8078,785853949,Buyer,1/4/1971,S,F,1/31/2010,FALSE,53,46,TRUE,,Erin,M,Hagens,,842-555-0158,Work,erin0@adventure-works.com,0,2947 Vine Lane,Bellevue,Washington,98004,United States,Thin-Jam Hex Nut 16,HJ-3416,FALSE,FALSE,,1000,750,0,0,,,,,0,,,,,,4/30/2008 0:00,,,ADVANCED0001,Advanced Bicycles,1,TRUE,TRUE,Main Office,7995 Edwards Ave.,Lynnwood,Washington,98036,United States,,,,
82,186,254,1494,2,530,2/23/2012 0:00,550,16.086,8847.3,550,82,468,4,2/9/2012 0:00,2/18/2012 0:00,8847.3,707.784,221.1825,9776.2665,482810518,Buyer,11/24/1970,M,M,1/4/2010,FALSE,57,48,TRUE,,Fukiko,J,Ogisu,,520-555-0177,Work,fukiko0@adventure-works.com,0,8751 Norse Drive,Bellevue,Washington,98004,United States,Seat Post,SP-2981,FALSE,FALSE,,500,375,0,0,,,,,0,,,,,,4/30/2008 0:00,,,ALLENSON0001,Allenson Cycles,2,TRUE,TRUE,Main Office,4659 Montoya,Altadena,California,91001,United States,,,,
83,187,257,1650,5,4,2/23/2012 0:00,3,57.0255,171.0765,3,0,3,4,2/9/2012 0:00,2/18/2012 0:00,171.0765,13.6861,4.2769,189.0395,381073001,Buyer,9/17/1972,S,M,1/27/2010,FALSE,54,47,TRUE,,Eric,S,Kurjan,,265-555-0195,Work,eric2@adventure-works.com,2,1378 String Dr,Renton,Washington,98055,United States,Headset Ball Bearings,BE-2908,FALSE,FALSE,,800,600,0,0,,,,,0,,,,,,4/30/2008 0:00,,,AMERICAN0001,American Bicycles and Wheels,1,TRUE,TRUE,Main Office,1667 Warren Street,West Covina,California,91791,United States,,,,
84,188,261,1654,4,512,2/23/2012 0:00,550,37.086,20397.3,550,550,0,3,2/9/2012 0:00,2/18/2012 0:00,20397.3,1631.784,509.9325,22539.0165,280633567,Purchasing Assistant,1/17/1978,M,M,12/25/2010,FALSE,51,45,TRUE,,Reinout,N,Hillmann,,370-555-0163,Work,reinout0@adventure-works.com,2,620 Woodside Ct.,Bellevue,Washington,98004,United States,HL Road Rim,RM-R800,FALSE,FALSE,,800,600,0,0,,,G  ,400,0,,,,,,4/30/2008 0:00,,,AMERICAN0002,American Bikes,1,TRUE,TRUE,Main Office,7179 Montana,Torrance,California,90505,United States,,,,
85,189,251,1664,3,513,2/23/2012 0:00,550,26.5965,14628.075,550,0,550,4,2/9/2012 0:00,2/18/2012 0:00,14628.075,1170.246,365.7019,16164.0229,603686790,Buyer,8/17/1984,S,M,2/10/2009,FALSE,59,49,TRUE,,Mikael,Q,Sandberg,,309-555-0170,Work,mikael0@adventure-works.com,2,9539 Glenside Dr,Bothell,Washington,98011,United States,Touring Rim,RM-T801,FALSE,FALSE,,800,600,0,0,,,G  ,460,0,,,,,,4/30/2008 0:00,,,ANDERSON0001,Anderson's Custom Bikes,1,TRUE,TRUE,Main Office,9 Guadalupe Dr.,Burbank,California,91502,United States,,,,
86,190,253,1678,3,317,2/23/2012 0:00,550,27.0585,14882.175,468,0,468,4,2/9/2012 0:00,2/18/2012 0:00,58685.55,4694.844,1467.1388,64847.5328,407505660,Buyer,11/30/1970,M,F,12/17/2009,FALSE,56,48,TRUE,,Linda,P,Meisner,,916-555-0165,Cell,linda2@adventure-works.com,0,6118 Grasswood Circle,Bellevue,Washington,98004,United States,LL Crankarm,CA-5965,FALSE,FALSE,Black,500,375,0,0,,,,,0,,L ,,,,4/30/2008 0:00,,,PROSE0001,"Proseware, Inc.",4,FALSE,FALSE,Main Office,50 Big Canyon Road,Lebanon,Oregon,97355,United States,,,,
86,191,253,1678,3,318,2/23/2012 0:00,550,33.579,18468.45,550,0,550,4,2/9/2012 0:00,2/18/2012 0:00,58685.55,4694.844,1467.1388,64847.5328,407505660,Buyer,11/30/1970,M,F,12/17/2009,FALSE,56,48,TRUE,,Linda,P,Meisner,,916-555-0165,Cell,linda2@adventure-works.com,0,6118 Grasswood Circle,Bellevue,Washington,98004,United States,ML Crankarm,CA-6738,FALSE,FALSE,Black,500,375,0,0,,,,,0,,M ,,,,4/30/2008 0:00,,,PROSE0001,"Proseware, Inc.",4,FALSE,FALSE,Main Office,50 Big Canyon Road,Lebanon,Oregon,97355,United States,,,,
86,192,253,1678,3,319,2/23/2012 0:00,550,46.0635,25334.925,550,0,550,4,2/9/2012 0:00,2/18/2012 0:00,58685.55,4694.844,1467.1388,64847.5328,407505660,Buyer,11/30/1970,M,F,12/17/2009,FALSE,56,48,TRUE,,Linda,P,Meisner,,916-555-0165,Cell,linda2@adventure-works.com,0,6118 Grasswood Circle,Bellevue,Washington,98004,United States,HL Crankarm,CA-7457,FALSE,FALSE,Black,500,375,0,0,,,,,0,,,,,,4/30/2008 0:00,,,PROSE0001,"Proseware, Inc.",4,FALSE,FALSE,Main Office,50 Big Canyon Road,Lebanon,Oregon,97355,United States,,,,
87,193,255,1616,5,408,2/23/2012 0:00,3,47.544,142.632,3,0,3,4,2/9/2012 0:00,2/18/2012 0:00,773.01,61.8408,19.3253,854.1761,466142721,Buyer,11/29/1966,M,M,1/11/2010,FALSE,52,46,TRUE,,Gordon,L,Hee,,230-555-0144,Cell,gordon0@adventure-works.com,0,108 Lakeside Court,Bellevue,Washington,98004,United States,External Lock Washer 6,LE-5160,FALSE,FALSE,,1000,750,0,0,,,,,0,,,,,,4/30/2008 0:00,,,AURORAB0001,Aurora Bike Center,1,TRUE,TRUE,Main Office,65 Park Glen Court,Port Orchard,Washington,98366,United States,,,,
87,194,255,1616,5,409,2/23/2012 0:00,3,43.2705,129.8115,3,0,3,4,2/9/2012 0:00,2/18/2012 0:00,773.01,61.8408,19.3253,854.1761,466142721,Buyer,11/29/1966,M,M,1/11/2010,FALSE,52,46,TRUE,,Gordon,L,Hee,,230-555-0144,Cell,gordon0@adventure-works.com,0,108 Lakeside Court,Bellevue,Washington,98004,United States,External Lock Washer 1,LE-6000,FALSE,FALSE,,1000,750,0,0,,,,,0,,,,,,4/30/2008 0:00,,,AURORAB0001,Aurora Bike Center,1,TRUE,TRUE,Main Office,65 Park Glen Court,Port Orchard,Washington,98366,United States,,,,
87,195,255,1616,5,410,2/23/2012 0:00,3,41.1705,123.5115,3,0,3,4,2/9/2012 0:00,2/18/2012 0:00,773.01,61.8408,19.3253,854.1761,466142721,Buyer,11/29/1966,M,M,1/11/2010,FALSE,52,46,TRUE,,Gordon,L,Hee,,230-555-0144,Cell,gordon0@adventure-works.com,0,108 Lakeside Court,Bellevue,Washington,98004,United States,External Lock Washer 8,LE-7160,FALSE,FALSE,,1000,750,0,0,,,,,0,,,,,,4/30/2008 0:00,,,AURORAB0001,Aurora Bike Center,1,TRUE,TRUE,Main Office,65 Park Glen Court,Port Orchard,Washington,98366,United States,,,,
87,196,255,1616,5,411,2/23/2012 0:00,3,45.444,136.332,3,0,3,4,2/9/2012 0:00,2/18/2012 0:00,773.01,61.8408,19.3253,854.1761,466142721,Buyer,11/29/1966,M,M,1/11/2010,FALSE,52,46,TRUE,,Gordon,L,Hee,,230-555-0144,Cell,gordon0@adventure-works.com,0,108 Lakeside Court,Bellevue,Washington,98004,United States,External Lock Washer 2,LE-8000,FALSE,FALSE,,1000,750,0,0,,,,,0,,,,,,4/30/2008 0:00,,,AURORAB0001,Aurora Bike Center,1,TRUE,TRUE,Main Office,65 Park Glen Court,Port Orchard,Washington,98366,United States,,,,
87,197,255,1616,5,412,2/23/2012 0:00,3,41.1705,123.5115,3,0,3,4,2/9/2012 0:00,2/18/2012 0:00,773.01,61.8408,19.3253,854.1761,466142721,Buyer,11/29/1966,M,M,1/11/2010,FALSE,52,46,TRUE,,Gordon,L,Hee,,230-555-0144,Cell,gordon0@adventure-works.com,0,108 Lakeside Court,Bellevue,Washington,98004,United States,Internal Lock Washer 3,LI-1000,FALSE,FALSE,,1000,750,0,0,,,,,0,,,,,,4/30/2008 0:00,,,AURORAB0001,Aurora Bike Center,1,TRUE,TRUE,Main Office,65 Park Glen Court,Port Orchard,Washington,98366,United States,,,,
87,198,255,1616,5,413,2/23/2012 0:00,3,39.0705,117.2115,3,0,3,4,2/9/2012 0:00,2/18/2012 0:00,773.01,61.8408,19.3253,854.1761,466142721,Buyer,11/29/1966,M,M,1/11/2010,FALSE,52,46,TRUE,,Gordon,L,Hee,,230-555-0144,Cell,gordon0@adventure-works.com,0,108 Lakeside Court,Bellevue,Washington,98004,United States,Internal Lock Washer 4,LI-1200,FALSE,FALSE,,1000,750,0,0,,,,,0,,,,,,4/30/2008 0:00,,,AURORAB0001,Aurora Bike Center,1,TRUE,TRUE,Main Office,65 Park Glen Court,Port Orchard,Washington,98366,United States,,,,
88,199,252,1492,5,427,2/23/2012 0:00,3,47.5965,142.7895,3,0,3,4,2/9/2012 0:00,2/18/2012 0:00,656.586,52.5269,16.4147,725.5276,792847334,Buyer,8/21/1974,M,M,2/28/2009,FALSE,60,50,TRUE,,Arvind,B,Rao,,848-555-0163,Cell,arvind0@adventure-works.com,0,9495 Limewood Place,Renton,Washington,98055,United States,Thin-Jam Lock Nut 16,LJ-3416,FALSE,FALSE,,1000,750,0,0,,,,,0,,,,,,4/30/2008 0:00,,,AUSTRALI0001,Australia Bike Retailer,1,TRUE,TRUE,Main Office,28 San Marino Ct.,Bellingham,Washington,98225,United States,,,,
88,200,252,1492,5,428,2/23/2012 0:00,3,43.323,129.969,3,0,3,4,2/9/2012 0:00,2/18/2012 0:00,656.586,52.5269,16.4147,725.5276,792847334,Buyer,8/21/1974,M,M,2/28/2009,FALSE,60,50,TRUE,,Arvind,B,Rao,,848-555-0163,Cell,arvind0@adventure-works.com,0,9495 Limewood Place,Renton,Washington,98055,United States,Thin-Jam Lock Nut 5,LJ-3816,FALSE,FALSE,,1000,750,0,0,,,,,0,,,,,,4/30/2008 0:00,,,AUSTRALI0001,Australia Bike Retailer,1,TRUE,TRUE,Main Office,28 San Marino Ct.,Bellingham,Washington,98225,United States,,,,
88,201,252,1492,5,429,2/23/2012 0:00,3,41.223,123.669,3,0,3,4,2/9/2012 0:00,2/18/2012 0:00,656.586,52.5269,16.4147,725.5276,792847334,Buyer,8/21/1974,M,M,2/28/2009,FALSE,60,50,TRUE,,Arvind,B,Rao,,848-555-0163,Cell,arvind0@adventure-works.com,0,9495 Limewood Place,Renton,Washington,98055,United States,Thin-Jam Lock Nut 6,LJ-3824,FALSE,FALSE,,1000,750,0,0,,,,,0,,,,,,4/30/2008 0:00,,,AUSTRALI0001,Australia Bike Retailer,1,TRUE,TRUE,Main Office,28 San Marino Ct.,Bellingham,Washington,98225,United States,,,,
88,202,252,1492,5,430,2/23/2012 0:00,3,45.4965,136.4895,3,0,3,4,2/9/2012 0:00,2/18/2012 0:00,656.586,52.5269,16.4147,725.5276,792847334,Buyer,8/21/1974,M,M,2/28/2009,FALSE,60,50,TRUE,,Arvind,B,Rao,,848-555-0163,Cell,arvind0@adventure-works.com,0,9495 Limewood Place,Renton,Washington,98055,United States,Thin-Jam Lock Nut 3,LJ-5161,FALSE,FALSE,,1000,750,0,0,,,,,0,,,,,,4/30/2008 0:00,,,AUSTRALI0001,Australia Bike Retailer,1,TRUE,TRUE,Main Office,28 San Marino Ct.,Bellingham,Washington,98225,United States,,,,
88,203,252,1492,5,431,2/23/2012 0:00,3,41.223,123.669,3,0,3,4,2/9/2012 0:00,2/18/2012 0:00,656.586,52.5269,16.4147,725.5276,792847334,Buyer,8/21/1974,M,M,2/28/2009,FALSE,60,50,TRUE,,Arvind,B,Rao,,848-555-0163,Cell,arvind0@adventure-works.com,0,9495 Limewood Place,Renton,Washington,98055,United States,Thin-Jam Lock Nut 4,LJ-5162,FALSE,FALSE,,1000,750,0,0,,,,,0,,,,,,4/30/2008 0:00,,,AUSTRALI0001,Australia Bike Retailer,1,TRUE,TRUE,Main Office,28 San Marino Ct.,Bellingham,Washington,98225,United States,,,,
